id,text
41,"‼️‼️ด่วนขอความช่วยเหลือ‼️‼️⚠️⚠️ ช่องทางขอความช่วยเหลือด่วน

โซนที่อยู่: สะพานดำคลองแห ซ.10 คึกฤทธิ์ ปักหมุดไว้ให้ด้านล่างและคะ

ชื่อผู้แจ้ง: นุชรีย์ บิลสัน
☎️โทร098019****

คนที่ติดอยู่ ณ ตอนนี้ 3วัน3คืนแล้วมี
เด็กเล็ก(ลูก)อายุ2ขวบ
สามี37ปี
แม่60ปี พ่อ65ปี 
(น้อง)ผู้หญิงท้องแก่อายุครรภ์8เดือน #เป็นท้องอ่อนแอเข้าโรงพยาบาลบ่อยครั้ง อายุ21ปี และน้องสามีอายุ23ปี

ระดับน้ำตอนนี้ประมาณ4เมตร #ระดับน้ำเริ่มขึ้นชั้น2แล้วคะ 
ติดต่อไปครั้งล่าสุดเวลา 17:04น. วันที่24/11/68 และไม่สามารถติดต่อได้แล้วในตอนนี้ 

จุดสังเกตุ: แถวบ้านหลังสีฟ้า

⛔️ต้องการอพยพ:ไปที่โรงพยาบาลสงขลานครินท์
และไม่มีอาหาร น้ำดื่ม เลย

💢ตอนนี้ติดต่อไม่ได้เลย
ติดต่อผู้แจ้ง: 098019****

https://maps.app.goo.gl/DGC5y5qAXJ2G8F7n6
มาตามหมุดนี้ได้คะ"
42,"⚠️ขอความช่วยเหลือโซนเขต8

ผู้ใหญ่ 1 คน อายุ 61 ปี มีโรคประจำตัว ตอนนี้ไม่ได้กินยามา 3 วันแล้ว 

⛔️ต้องการ: อพยพออกด่วน🚨

ติดอยุ่ในบ้านท่วมสูงถึงชั้น 2 แล้ว (บ้าน2ชั้น)
แบตโทรศัพท์หมดติดต่อไม่ได้ค่ะ

📌 บ้านเลขที่ 114 ซอย 34 ถนน ราษฎร์อุทิศ 

https://maps.app.goo.gl/g4btKRT3WYMV4gJy9?g_st=ipc

083225****
ขอบคุณค่ะ"
43,กรอก..อะไร. ไฟฟ้ามันตัด 3วันแล้ว ติดต่อก็ไม่ได้ และไม่ศักยภาพอพยพฯ...มีเรือกันกี่ลำครับ...ได้แค่พูด...ระบบอุบาทว์.. พึ่งตนเองครับ
44,"สวัสดีครับพี่ๆ 🙏 ตอนนี้ขอความกรุณาช่วยผมหน่อยได้มั้ยครับ ตอนนี้น้ำกำลังขึ้นชั้นสองของบ้านครับ ซึ่งน้ำจะสูงประมาณ 4 เมตรของตัวบ้าน ตอนนี้โซนบริเวณบ้านยังไม่มีหน่วยงานไหนเข้ามาช่วยเหลือ อยากเตรียมอพยพครับ เพราะมีแค่พ่อกับแม่ในบ้าน รบกวน copy เพื่อแชร์ตำแหน่งและไปเม้นขอความช่วยเหลือตามเพจต่างๆให้หน่อยครับ รบกวน copy ข้อความด้านล่างได้เลยครับ

""ขอให้เข้าช่วยเหลือพื้นที่เพื่อเตรียมอพยพตามตำแหน่งนี้หน่อยค่ะ 
https://maps.app.goo.gl/yay7yYKGK75nEhz28?g_st=al 
โซนท่าเคียน หาดใหญ่ใน""

รบกวนพี่ๆทุกคนด้วยนะครับ 
ขอบคุณครับ 🙏"
45,ขอความช่วยเหลือคะ ตอนนี้ยังไม่มีใครไปช่วยเหลือคะ มีทั้งคนแก่ ขาอ่อนแรง ผู้ป่วยฟอกไต และเด็กเล็กคะ หมู่บ้าน บ้านชั้นเดียว อยุ่บนหลังคา จำนวนประมาณ80 คน พิกัด  https://maps.app.goo.gl/nCkojHksKtcxeJ3J6?g_st=ipc
46,"🙏ได้โปรดตัองการความช่วยเหลือด่วนค่ะ มีผู้สูงอายุ2คน มีโรคประจำหลายโรค มีผู้ใหญ่1 รวม3คนติดอยู่ในบ้านมา4วัน ไม่มีไฟ น้ำ อาหาร น้ำระดับชั้น2 ตอนนี้ไม่มีที่จะอยู่แล้วค่ะ ขาดการติดต่อ และฝนก็ตกหนักตลอด น้ำสูงขึ้นเรื่อยๆ
พิกัด:พจนีย์ สิทธิมาศ 33 ถนนปลักหว้า3 ต.ควนลัง อ.หาดใหญ่ จะ.สงขลา 
(097-361****) (091-939****)

https://maps.app.goo.gl/Ck6pzX5wWJX6TwHH9?g_st=ipc"
47,"ขออภัยที่รบกวนครับพี่ ถ้าพี่พอช่วยได้ผมติดต่อกับหน่วยงานที่จะช่วยเหลือไม่ได้เลยติดต่อพี่เผื่อพี่ช่วยได้ครับ แฟนผมกับครอบครัว
 มีผู้ใหญ่3คนเด็ก1คนติดอยู่บนบ้านชั้น2 น้ำกำลังขึ้นเกือบถึงชั้น2 58/83 ม.5 ถ.ร่วมอุทิศ ต.คลองแห อ.หาดใหญ่ หน้าทางเข้าหมู่บ้าน ปภาวินทร์ 
ขณะนี้ไม่มีไฟฟ้า ไม่มีสัญญาณเน็ต ไม่มีอาหาร โทรศัพย์ได้อย่างเดียวครับ 
โทรติดต่อ 063235**** 093792****  สุธรรดา 
ขอบคุณล่วงหน้าครับพี่ 🥹🙏🙏🙏

https://maps.app.goo.gl/o8mp854jAjmfrtWd8?g_st=ipc"
48,"📌#ขอความช่วยเหลือด่วนค่ะ
เนื่องจากโซนคลองหวะ ซอยหมอยกเจียมอุทิศ 2 มีน้ำท่วมมาหลายวัน ระดับน้ำขึ้นสูงเรื่อยๆ จนจะถึงหลังคาแล้ว ตอนนี้มีคนติดอยู่ในซอยจำนวนมาก มีเด็ก คนแก่ ผู้ป่วย และคนพิการ ยังรอการช่วยเหลืออยู่ค่ะ วอนหน่วยงานต่างๆ เข้าไปช่วยเหลือหน่อยนะค่ะ

📌📱083633**** ตอง
📌📱081095**** พี่หมู

#น้ำท่วมหาดใหญ่ #ต้องการความช่วยเหลือ #คลองหวะ"
49,"ฝากส่งเคสต่อให้หน่อยครับบ พี่ๆกู้ภัยที่ลงพื้นที่หาดใหญ่  
ได้โปรดช่วยด้วย ⚠️น้ำถึงชั้น2แล้ว
ไม่มีเรือ ไม่มีใครเวียนเข้ามาเลยครับ
บ้านชั้น2เป็นไม้ทรุด ปลวกกิน กลัวจะถล่ม  ปีนขึ้นหลังคาไม่ได้ ไม่มีทางหนีแล้ว   เลขที่19 ถนนสันติราษฎร์ ซ.2 (ซอยตรงข้ามหน้าอำเภอ หลังพลวิทยา)  ⚠️ ⚠️ ต้องการความช่วยเหลือ อพยพ ครับ
มีเด็ก2คน สูงวัย1คน  ผู้ใหญ่2คน 
🙏 https://maps.app.goo.gl/siLUHWSQyon96BkQ9

#น้ำท่วม #น้ำท่วมหาดใหญ่  #สันติราษฎร์หาดใหญ่  
#หลังโรงเรียนพลวิทยา #น้ำท่วมหาดใหญ่2568"
50,ขอความช่วยเหลือด่วน น้องและเพื่อนๆติดอยู่ในบ้านต้องการอพยพ ถ.เทศาพัฒนา ซ.5 บ้านเลขที่56 ต.หาดใหญ่ ขาดน้ำและอาหารมา2วันแล้วค่ะ 065514****🙏🏻🙏🏻🙏🏻
