id,text
50,"📍 หน้าสนามกีฬากลาง 
  อพยพด่วน!!  น้ำท่วมถึงชั้น 2  
ซอยตรงข้ามประตูทางเข้าสนามกลาง 
  📍 83 ถนน นิพัทธ์สงเคราะห์ 1 ซอย 9 เลยโบสถ์คริสจักร์เลี้ยวซ้าย ตรงข้ามบ้านหลังใหญ่ (บ้าน สส )สุดซอย 
  📍มีเด็ก 2 ขวบ /คนแก่ 70 ปี /ผู้หญิง 
   โทรขอความช่วยเหลือทุกช่องทางแล้ว ติดต่อไม่ได้ค่ะ
    📍มีผ้าสีแดงผูกไว้ที่เสาหน้าบ้าน
ผู้ประสบภัย ชื่อ ปลา ( แบตหมด )
ผู้แจ้ง ชื่อ กุ้ง 086-290****"
51,สุดยอดมาก ทำดีโดยไม่ต้องรออนุมัติงบประมาณ
52,"ผมไม่ใช่คนในพื้นที่เลยไม่สามารถเข้าไปปักหมุดใน App ได้ รบกวนทางทีมงานเพจ ขอแรงช่วยเหลือหน่อยครับ
สมาชิกในบ้านมีทั้งหมด 6 คน มีทั้งผู้สูงอายุและเด็ก ไม่มีอาหารและน้ำ เข้าวันที่ 5 แล้วครับ
📌📌บ้านเลขที่83  หมู่ที่-  ซอยคล้อยอุทิศ
ถนนอนุสรณ์อาจารย์ทอง  ตำบลหาดใหญ่  อำเภอหาดใหญ่  จังหวัดสงขลา  90110"
53,"📌📌ขอความช่วยเหลือ อพยพ​ค่ะ
ตอนนี้เด็ก คนแก่ติดอยู่ที่ ซอย 1สาครมงคล  จำนวนหลายหลัง และบ้านเลขที่40, 42 ซ1 สาครมงคล อ.หาดใหญ่ จ.สงขลา มีทั้งเด็กและคนแก่อายุ 74 ปี
คุณแม่น้อย  เด็กชาย เอพริล 
💧น้ำสูงเกินชั้น1 แล้ว 
🍚ไม่มีน้ำดื่ม อาหาร 

ติดมา4วันแล้ว  ขอความช่วยเหลือน้ำเรือเข้ารับด้วยนะคะ 
พิกัด https://maps.app.goo.gl/jSETdWD771i8cWDx8?g_st=al

ติดต่อ 095429****"
54,"🆘 ขอความช่วยเหลือเร่งด่วน น้ำจะขึ้นชั้น 2 แล้วครับ 🆘
เจ้าของบ้าน “เมย์”
อยู่ในบ้าน 4 คน แมว 3 ตัว
เบอโทรผู้ติดในบ้าน : 063847****
093867****
พิกัด: 190/4 ม.7 ต.ท่าช้าง อ.บางกล่ำ จ.สงขลา 90110 

โทรศัพท์ไม่มีสัญญาณ ติดต่อไม่ได้ 4 วันแล้วครับ

เบอร์ญาติ 095071****"
55,"🚨🚨ขอควาช่วยเหลือด่วนเลยค่ะ🚨🚨
        ต้องการเรือเข้าไปช่วยด่วนเลยค่ะ
ระดับน้ำเพิ่มสูงขึ้นมาก ขึ้นบ้านชั้น 2 ระดับน้ำถึงหัวเข่า  บ้าน 2หลัง ผู้ใหญ่ 6 เด็ก1คน
บ้านเลขที่30และ32  ซ.โรงอิฐ1 ถ.บางนา-บางแฟบ ต.ควนลัง อ.หาดใหญ่ 
โทร. 081-138****    082-729****"
56,ขอบคุณทุกๆท่านที่เราไม่ทิ้งกัน
57,"ขอความช่วยเหลือครับ ที่บ้านเลขที่ 45/33 ชอยประสานมิตรชอย 2 ท่าเคียน หมู่บ้านปาลมสปริงพรอมานาด ตำบล ควนลัง อำเภอหาดใหญ่ สงขลา (ติดสนามเด็กเล่นในหมู่บ้าน)
มีคนติดน้ำท่วมบ้านถึงชั้นสอง 8คน มีผู้สูงอายุ และมีผู้ป่วยติดเตียงอายุ 80 ปี และมีเด็ก 2 คน (อายุ 2 ขวบ และ 1 ขวบ) ตอนนี้กำลังขาดอาหารและน้ำดื่มครับ
เบอร์ โทรศัพท์ติดต่อ 089733****, 097-186-**** 
พิกัด
https://goo.gl/maps/E5XvSAoBJSihHpfZ8"
58,⚠️⚠️⚠️⚠️รัถการ ซอย 9 ทั้งซอยต้องการความช่วยเหลือ อพยพค่ะ ตอนนี้ ยังไม่มีหน่วยงานเข้าไปค่ะ ปริมาณน้ำเพิ่มขึ้นจากเมื่อวาน รบกวนช่วยเป็รกระบอกเสียงให้หน่อยนะคะ น้ำขึ้นเยอะมากๆ ขาดการติดต่อ 🆘🆘🆘
59,"🆘ขอความช่วยเหลือด่วนค่ะ มีผู้ป่วยติดเตียง ออกจากบ้านไม่ได้ พิกัดซอย 4 คลองเตย(สุดซอย) 
บ้านชั้นเดียวติดอยู่ในบ้าน 6 คน รวมผู้ป่วยติดเตียง ตอนนี้แบตโทรศัพท์เหลือน้อยแล้วค่ะ 
พิกัด : https://maps.app.goo.gl/JLTkFD6Nmq7YFsi56?g_st=ipc 
โทร : 080-709**** , 082-459**** 🙏"
60,ขอความช่วยเหลือ 🚨ครอบครัว 3คน เด็ก1 ผู้ใหญ่2 19 30\2 ถนนราษอุทิศ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
61,"ขอความช่วยเหลือ #ต้องการอพยพอย่างเร่งด่วน#
71/419 ซ.14 คลองลาน 
ชุมชนคลองลานสะพานดำ ต.คลองแห อ.หาดใหญ่ จ.สงขลา 
096195**** แตง 
*ตอนนี้น้ำกำลังจะขึ้นชั้น2 ติดอยู่ในบ้าน 3คืน 4วัน ไม่มีอาหาร ขอความช่วยเหลือด้วยค่ะ
 *คนในชุมชนหลายหลังยังติดอยู่ในบ้าน
**หากติดต่อไม่ได้แบตกำลังจะหมด ตรงระเบียงจะมีหมอนสีแดงแขวนอยู#"
62,"ช่วยหน่อยค่ะทุกคน ไม่รู้จะต้องติดต่อใครแล้ว  ติดต่อไปหลายหน่วยงานมาก ยังไม่ได้รับความช่วยเหลือค่ะ   ฝนตกหนักด้วยไม่มีอุปกรณ์กันฝน
แม่น้องไม่ไหวแล้ว ฝากแชร์หน่อยนะ😭😭😭😭  ฝากแชร์ต่อเผื่อให้น้องได้รับความช่วยเหลือเร็วที่สุดค่ะ🙏🙏🙏
❗🚨 มีเด็ก 5 เดือน และ 2 ขวบ และผู้ใหญ่อีก 10 กว่าคน ต้องการอพยพด่วน บ้านเลขที่ 128
ถนนศรีภูวนารถใน ตำบล หาดใหญ่ อำเภอหาดใหญ่ สงขลา เขต 3หมูกะทะหลังเรือนเพชร
ติดน้ำท่วมบริเวณ สามแยกไฟแดงเรือนเพชร ระหว่างสี่แยกท่าเคียน (ร้านข้าวยำใต้ต้นขาม) 
เบอร์ติดต่อ 082889**** , 064717****, 081766****
**** ตอนนี้แบตโทรศัพท์เหลือไม่มากแล้วค่ะ**"
